Unnamed: 0,Author_ID,Dialect,Gender,Tweet,Speaker,Listener,BL,S_Label,L_Label,B_Label
6429,f4bd72d50a0656a359791f7c29ebf364,egypt,female,اللهم لا سهل إلا ما جعلته سهلاً وأنت تجعل الحزن إذا شئت سهلاً ://./38,B,B,BB,0,0,0
7470,583bbcbdab36bb82e8290aa3fdccd3ef,egypt,female,سلمى 01060834405بحب المتعه اوى والشرمطه بس مع الجادين كلمنى واتاكد بنفسك ونتفق سوا ع الميعاد والمكان 01060834405… ://./7,B,M,BM,0,1,1
31837,55ca54c21c0c4c1e310a2a72a489683a,egypt,male,قال رسول الله إنكم سترون بعدي أثرة وأمورا تنكرونها قالوا فما تأمرنا يا رسول الله قال أدوا إليهم حقهم وسلوا الله حقكم -- صحيح البخاري #,M,M,MM,1,1,5
8246,4c1ba1831ce484e13efa824cd0417fbd,egypt,female,الحضري الاسطورة 🙌💃🌸,B,B,BB,0,0,0
38806,9ed17db6ad73f59a1655608ce6d49d4c,egypt,male,الذكر عند الدخول المنزل:بسم الله ولجنا وبسم الله خرجنا  ://./40,B,B,BB,0,0,0
39671,873fd1832e27e5c3bfc6839698c562d5,egypt,male,بلاش تراقبوا حاجه مبقتش ليكوا عشان متوجعوش قلبكوا ع الفاضي,B,B,BB,0,0,0
3731,978e91d61f05d169b328ca4d1e6adb9c,egypt,female,@ موها موها باقي ١٠٠ بس ونوصل اللمليون ://./,B,B,BB,0,0,0
8980,9e651f063f0ff916128221d356f05011,egypt,female,سيمضي هذا الحزن، سيتغير كل شئ، سيجعل لك اللّه من كل ضيقٍ مخرجًا، سيسخر لك من يشبهك فيسعدك ويعيش ليري ضحكتك، فلا تقلق حيال شئ .!,B,B,BB,0,0,0
38951,a50fbdf83f874c5087ce1b8bf8b03e2c,egypt,male,@ مش بعيد ع واحد فرط ف أرضه انه يقول كدا .. بزمتك انت فاهم يعني ايه إسلام !!! ابقي قول لربنا دي حرية شخصية,B,M,BM,0,1,1
38910,a50fbdf83f874c5087ce1b8bf8b03e2c,egypt,male,@_28  ممكن في يوم تلعب للأهلي ؟؟,B,M,BM,0,1,1
36941,1258790b77afb2f86ee4f1b0f84a6896,egypt,male,"تويته فى حب ضاضا 😘
 #فولورز_افتتاحيه_تيم_الصداره ://./1",B,B,BB,0,0,0
34082,813b784e46b3f7a15cf7981fdac40c5e,egypt,male,اللهم أصلح حالنا وأبعد عنا الهم والضيق والحزن  ://./21,B,B,BB,0,0,0
3565,745c3dca36fe0de57724fc6389603f2d,egypt,female,بحب مي ممدوح ومش بحب اشوفها زعلانه من اي حد 😢,B,B,BB,0,0,0
35952,acb1d258efae52eb787f563e9334fca7,egypt,male,(بل قالوا إنا وجدنا آباءنا على أمة وإنا على آثارهم مهتدون) [الزخرف:22] ://./7173,B,B,BB,0,0,0
35441,ed4c08998d2c094f614ab5a65e60d8b7,egypt,male,دعاء سجود التلاوة:سجد وجهي للذي خلقه وشق سمعه وبصره بحوله وقوته {فتبارك الله أحسن الخالقين} ://./7,B,B,BB,0,0,0
33994,fdcf21c012d89341af5e712e696c9670,egypt,male,الذكر بعد الفراغ من الوضوء:أشهد أن لا إله إلا الله وحده  ://./9,B,B,BB,0,0,0
6121,ffbd42097f49d18b7559750d53e46b0c,egypt,female,خلاص هسمعه راديو وامري لله 😑😰 ://./4,B,B,BB,0,0,0
4,da1dd9f7307d4753934c49add7cb3b74,egypt,female,الصحيان في الوقت دة غلط جداً والله حد يشغلني أو يقطع عني النت أو أي خرا :,B,B,BB,0,0,0
36261,56fd9a760fb5b9ffe51c7780bba4b447,egypt,male,@6 و كمان علمي رياضة,B,B,BB,0,0,0
38127,a8e8a0b5b54cffccb160af92f8b024cd,egypt,male,"الربا عندما ينتشر في مجتمع فإنه يقسّمه إلى سادة وعبيد، كما يكون سبباً في ضياع استقلال الأمم النامية.

والحكومات... ://./6",B,B,BB,0,0,0
31566,ad04c5dac9f10ba74352fdfd58e52970,egypt,male,اللهم لك الحمد كما تحب وترضى ://./7,B,B,BB,0,0,0
5414,9c15140b234427db3b59d9a2aa4bd44a,egypt,female,@3_722 انت علي وضعك بجد,B,M,BM,0,1,1
717,816fbf2e4a7db67214c5dfcb1d5094f2,egypt,female,و دا هيتاكل ولا هيتذاكر ! 😂 ://./,B,B,BB,0,0,0
30311,8a2806518916233ffdee91a980a91926,egypt,male,دائماً أرگض خلف أحلامي وأؤمن بها،  وفي اليوم الذي سأفقد فيه إيماني، حتماً سأنتهي. 😞✋,B,B,BB,0,0,0
37618,10461ae1014ed79def086308df47da26,egypt,male,"باى باى جابون موبايلات بقى
حد يجيب كماتشو يدربه ؟؟؟😬😬😬😂😂😂😂😂😂😂 ://./22",B,B,BB,0,0,0
37492,5e58fbf85bb1baf5da374a4af5bd185e,egypt,male,طب ايه طيب هنفضل ع كده كتير مش هينفع وربنا ....,B,B,BB,0,0,0
39619,873fd1832e27e5c3bfc6839698c562d5,egypt,male,ان مكنتيش نصيبى ف الدنيا . يارب تكونى نصيبى ف الاخرة,B,F,BF,0,2,2
30170,f9af74487da77324263eaa49ad1ecff9,egypt,male,@_ دا انا هخربها يا فندم ... خلصانة 😅,B,B,BB,0,0,0
39267,33da506d361193a8c24334359f8a1ed6,egypt,male,#وداعا_الساحر_محمود_عبد_العزيز ://./5,B,B,BB,0,0,0
5973,a130066d192072a6ece45026775fb5ff,egypt,female,هو انا لو قولت أني متفرجتيش علي الماتش ومش مهتمة هتحط في النوتي كورنر؟,F,B,FB,2,0,4
37512,112717f3cfa488ec6c00a79a35025cf8,egypt,male,حل-محترمه و برضه بحس ابوكي بيكرهني معرفش ليه شوفي حل بقي,B,B,BB,0,0,0
1347,5023c6640e7476d505ba94daeb3417cc,egypt,female,تقولي ايه اكتر حاجه تخنقك اقولك الروتين ، عشان كده بقيت بطلة في اللامبالاه 👊🏻👊🏻#شابوووووووه 👏🏼👏🏼👏🏼👏🏼,B,F,BF,0,2,2
2711,1c14c546a0659f4fd8e86bf310321da5,egypt,female,لأمي  #تقول_محتاجلك_لمين,B,B,BB,0,0,0
34610,725a4187f48a2dc2060c718c3009ba3a,egypt,male,الواد ابو كيس بلاستك غفلنا كلنا وهو الوحيد اللي جاب 40,B,B,BB,0,0,0
8791,6e291f165adf70194d15a8fc4b6d66ed,egypt,female,أرجو منك أن تخبرني برأيك عني بصراحة، فأنا لن أتعرف على هويتك - ://./5 # #,B,B,BB,0,0,0
9760,43107784a123d22e4199160cfc933204,egypt,female,المبالغة ف إظهار الجمال قبح,B,B,BB,0,0,0
38887,9ed17db6ad73f59a1655608ce6d49d4c,egypt,male,أعوذ بكلمات الله التامات من شر ما خلق ://./40,B,M,BM,0,1,1
8818,3f7fa13ee7b5009534ef1d966bc5131f,egypt,female,الكارت الاصفر يليق بك 😂😂🙊,B,B,BB,0,0,0
1282,94cfae2bb44b5abd891e0bfd4472068c,egypt,female,نعم الله عليكى : —  ://./03,B,F,BF,0,2,2
3220,a1472ab6060eeacc8b1babe264982c8b,egypt,female,@010 طبعا واؤيدك بشده، لازم المتلقي يضع حدود ويخرج الناس من حاله المجاذيب ويهتموا بالامور التي ترتقي بفكرهم وحالهم,B,B,BB,0,0,0
68,da1dd9f7307d4753934c49add7cb3b74,egypt,female,الحاجات اللي شبه كدة بيبقى اكلها خرا نيك عادة ://./1,B,B,BB,0,0,0
31502,ad04c5dac9f10ba74352fdfd58e52970,egypt,male,¨اللَّهُمَّ إني أسألك النعيم المقيم الذي لا يحول ولا يزول. ://./7,B,B,BB,0,0,0
2834,102b9ed9481d0b9e748afbf8ce473890,egypt,female,لكي الله ياام الشهيد فقد الابن يعني ان تحيا وبعضك ميت,B,F,BF,0,2,2
9847,c895c27337f5a768e0b3d5dabbb9731e,egypt,female,#صاحب_تويتر_فولورزللاربع ://./550,B,B,BB,0,0,0
39343,7ccf4c1dd3d94423ead151de80579d27,egypt,male,يا مسهل الكرة ديه تيجي,B,B,BB,0,0,0
38731,52b1387bf88373e558440e45cab0cebc,egypt,male,يابن اللعيبة 😂 ://./8,B,M,BM,0,1,1
9714,43107784a123d22e4199160cfc933204,egypt,female,"معندهااش تويتر..😂😂
#البيباا..🐸❤ ://./78",B,B,BB,0,0,0
38416,709e0380aa26cf9b0c43441fb318c7e9,egypt,male,اللهم اغفر للمسلمين والمسلمات والمؤمنين والمؤمنات الأحياء منهم والأموات ://./55,B,M,BM,0,1,1
3802,e070df7982bc8497c70ccbb08890d8da,egypt,female,سامو عليكو سامو عليكو  #ان_كان_كدا_ماشي,B,B,BB,0,0,0
32451,b6c081fd2faf60432a192d1c8ebbdd22,egypt,male,وائل عباس يكتب: نظرية هات ضلفها  ايه ده انتي مستشفى الشرطه ؟ لأ دحنا نعملك سور خراسانه بقا://./4  @,B,B,BB,0,0,0
6292,346b4b0c35c9107a57340b7bca0085d2,egypt,female,طيب انا عايزة اتكلم!,F,B,FB,2,0,4
3987,730c8b1c1e281364113c3634754ccd4c,egypt,female,@66 @ مش صح حكاية الكرسى دى علشان طالما ربنا اراد كان ممكن يحصل اى حاجه تانى غير يناير تخليه رئيس مصر,B,B,BB,0,0,0
4117,e28d97942975ec41eb4366a171ad648,egypt,female,@ الشوزات معايا بتفضل فترة طويلة جديدة وسليمة,B,B,BB,0,0,0
36765,ce5ac83a3d35a4eab360fa0bad462b12,egypt,male,هو ده لودا اللي انا اعرفه 😂 ://./573,B,M,BM,0,1,1
8533,3664e315cda8d2309ca6cea39c636104,egypt,female,@ ربنا ينور طريقك يا ابني,B,M,BM,0,1,1
4211,73001b84f3bd3b100b3ce2b804c64bd9,egypt,female,من ابوخ الأيام ع الإطلاق ، ماكنتش متوقعة انه بعد الفترة دى كلها يحصل فيا كده و ماقدرش أفلت بصرف النظر عن موقف نانسى اللى موتنى ضحك بعدها :),B,B,BB,0,0,0
6416,f4bd72d50a0656a359791f7c29ebf364,egypt,female,اللهم إني أسألك الجنة وأستجيرك من النار ://./38,B,B,BB,0,0,0
5630,6c202279851f25094e906adb2d0ede3a,egypt,female,@_  راحه فين😮,B,B,BB,0,0,0
510,3a1359e247bcf84c5ac012cdcc43740a,egypt,female,قدرنا اصله مش صدفة❤🎶,B,B,BB,0,0,0
35260,a2edfed0e7a94b70303c4e231d0ed26d,egypt,male,اللهم صلّ وسلم على حبيبنا محمد وعلى آله وصحبه ومن اتبعه بإحسان إلى يوم الدين. صلى الله عليك يا رسول الله وسيد الخلق.,B,B,BB,0,0,0
35915,acb1d258efae52eb787f563e9334fca7,egypt,male,(إن للمتقين عند ربهم جنات النعيم) [القلم:34] ://./7173,B,B,BB,0,0,0
34417,5b73760da9cac1515dcad362b778989b,egypt,male,دعاء السجود:سبحانك اللهم ربنا وبحمدك اللهم اغفر لي ://./9,B,B,BB,0,0,0
180,74541f5d62f8539fa6ea7b09fe721d39,egypt,female,"@_ الله
ما اجملها من كلمات تصف حبنا  وتقديرنا 
 لرسول الله صلى الله عليه وسلم 
سلمت يدك",B,B,BB,0,0,0
31879,55ca54c21c0c4c1e310a2a72a489683a,egypt,male,ءأَمِنتُم مَن فِي السَّماءِ أَن يَخسِفَ بِكُمُ الأَرضَ فَإِذا هِيَ تَمورُ ﴿١٦﴾ -- سورة الملك #,B,B,BB,0,0,0
3580,745c3dca36fe0de57724fc6389603f2d,egypt,female,ليس مجرد وقت سئ ويمر سيستمر للأبد اذا كنت تعاني ستستمر المعاناه ولن تنتهي فلتكن مؤمن بالواقع🌼❤,B,B,BB,0,0,0
3457,2bce376b8f35c6f159782ff921bf3da1,egypt,female,@92 خساره المنتخب ولا مكسبه مش هتنسيه الهم اللي هو عايش فيه اخره هينسي يومين !,B,B,BB,0,0,0
6873,e102434229f2f4f56e21ae29474406a6,egypt,female,@ ماانتي هتفضلي هبله طول عمرك 😂😂😂😂  ياابنتي هنبقي اكبر رئساء عصابه في العالم 😂😂,B,F,BF,0,2,2
36487,340e42744daa012284ee9f4833a66e71,egypt,male,لا تكلف أحداً فوق طاقته ، فلا تطلب ما ليس بيده و لا ما يقدر عليه ، عامله بقدره .. و إن كانت لديك الإستطاعة ، زد... ://./,B,B,BB,0,0,0
36294,56fd9a760fb5b9ffe51c7780bba4b447,egypt,male,@_ الله يرحمها,B,B,BB,0,0,0
4546,64676cd1ea44c7ab71800919dd1c9c0d,egypt,female,فيلم ساعة ونص مجمع كل مسببات البؤس اللي في الدنيا يعني ممكن حد ينتحر بعديه عادي,B,B,BB,0,0,0
4416,ac09369f15f422cdf5495d47aedfdfd1,egypt,female,"رئيس حملة هيلاري لأنصارها : شكراً .. روحوا ناموا
#الانتخابات_الامريكية",B,B,BB,0,0,0
38499,709e0380aa26cf9b0c43441fb318c7e9,egypt,male,لا إله إلا أنت سبحانك إني كنت من الظالمين ://./55,B,M,BM,0,1,1
37521,112717f3cfa488ec6c00a79a35025cf8,egypt,male,مش بطال ماشي😌 ://./4,B,B,BB,0,0,0
4831,236a23f005ed412f3090b258c55b6de8,egypt,female,"#مقال_اليوم
كيف تكتب مذكراتك
مترجم بقلم سماح ممدوح

إبدأ بإجراء سلسلة من القرارات. مثلا:فى التاريخ العائلي لابد... ://./",B,B,BB,0,0,0
32798,e2f8de32d02f95d3cf3d3adfbda6b1e6,egypt,male,هي متكتبش كده تكدب طلما مافيش حد من اهلك مريض يبقي انت مفيش حاجه تستاهل تفكر فيها حتي ولا ليك الحق حتي تشتكي وتفضل… ://./5459,B,M,BM,0,1,1
38877,9ed17db6ad73f59a1655608ce6d49d4c,egypt,male,سبحان الله والحمد لله والله أكبر ://./40,B,B,BB,0,0,0
30087,34efabae872a28e3b6722a8c6fd6b4af,egypt,male,بيوتيفول😍 ://./50723,B,B,BB,0,0,0
4615,ae2ab6134aef1d85dd30ff21735b466b,egypt,female,@ شكرا يا دكتور ربنا يخليكى,B,F,BF,0,2,2
7260,464cab9777fb8dbbb1045fef15ffd253,egypt,female,أستغفر الله العظيم وأتوب إليه ://./5,B,B,BB,0,0,0
30080,34efabae872a28e3b6722a8c6fd6b4af,egypt,male,أقسم بالله انت راجل ابن وسخة @ ://./961,B,M,BM,0,1,1
39297,33da506d361193a8c24334359f8a1ed6,egypt,male,سمير غانم في مسرحيه متزوجين😂😂😂 ://./87,B,B,BB,0,0,0
38002,eda599be0d2ac9d173bb88feeb6f61eb,egypt,male,يا حي يا قيوم برحمتك أستغيث ، أصلح لي شأني كله ، ولا تكلني إلى نفسي طرفة عين #أذكار_الصباح_والمساء #,B,M,BM,0,1,1
8976,9e651f063f0ff916128221d356f05011,egypt,female,@ يا عّم مشكلتنا ان دي اهم حاجة في حياتنا😂😂😂❤,B,M,BM,0,1,1
8446,af773b6418c5d4778128d5dc0fca97c6,egypt,female,فَصَبْرٌ جَمِيلٌ ۖ عَسَى اللَّهُ أَنْ يَأْتِيَنِي بِهِمْ جَمِيعًا ۚ |~,B,B,BB,0,0,0
33508,11f29c65595c7f1f7c725da916dd388f,egypt,male,هل تعلم أن #الزمالك &;3 لا يخسر مع خير #أجناش الارض 💪💪👊👊,B,B,BB,0,0,0
37950,daac851398d688050aeb52ca98cb0cba,egypt,male,"كلها سنتين وهتستغربوا مصر بقت كده إزاي
#أقوال_مأثورة
#إذا_قال_فعل ://./19034",B,B,BB,0,0,0
2363,9cc510ee18ba02efba52a09239e8974d,egypt,female,اللهم انك عفو كريم تحب العفو فاعف عنا يا كريم ://./37,B,M,BM,0,1,1
4330,b136677ffd1028d1ff80fedc12a41010,egypt,female,الحمد لله لا إله إلا الله وحده لا شريك له له الملك وله الحمد وهو على كل شيء قدير ://./249,B,B,BB,0,0,0
36440,340e42744daa012284ee9f4833a66e71,egypt,male,صديقي .. الحياة رحلة سفر ، و حتى المحطة التالية لا تجعل فترة جلوسك علي المقعد بجواري مملة ، فلا تتذمر من جلوسي بجوار الشباك .,B,M,BM,0,1,1
31863,55ca54c21c0c4c1e310a2a72a489683a,egypt,male,قال رسول الله صلى الله عليه وسلم:اللهم أحيني ما كانت الحياة خيرا لي وتوفني إذا كانت الوفاة خيرا لي -- #تويت_حديث  ://./60,M,B,MB,1,0,3
31160,b8472486572e302dc1be801a6e30c844,egypt,male,@ @ @ ولاد النادى,B,M,BM,0,1,1
32512,ed3a3e082d2cff8e471e171a8b23e1ee,egypt,male,اللهم لا سهل إلا ما جعلته سهلاً وأنت تجعل الحزن إذا شئت سهلا ://./75,B,M,BM,0,1,1
9928,7b5dd6eecbe56bfb193801ddbb79107c,egypt,female,عن أبي هريرة رضي الله عنه أن رسول الله ﷺ قال ( الساعي على الأرملة والمسكين كالمُجاهد في سبيل الله .. ) متفق عليه  ://./75,M,B,MB,1,0,3
31654,ff0261a77ffaf5d9a0d1cec7ef55d405,egypt,male,"في وسط تلاته في وسط تلاته  يا مالك القلب هل انتهي امري يا اسر الحب لسه بترن في ودني لحد دلوقتي والله ❤❤😂😂 
انا الاس… ://./649",B,M,BM,0,1,1
38967,a50fbdf83f874c5087ce1b8bf8b03e2c,egypt,male,@7 احنا مش بنلعب أساسا ... دا تهجيص,B,B,BB,0,0,0
34250,d657ae780c92bb7be2cd845c996253f9,egypt,male,وَكُلُّهُمْ آتِيهِ يَوْمَ الْقِيَامَةِ فَرْدًا ﴿٩٥﴾ -- سورة مريم # #قرآن,B,B,BB,0,0,0
5,da1dd9f7307d4753934c49add7cb3b74,egypt,female,كنت دايما والله بعد كل ماتش زمالك لو كسب ادخل اهنيه لو خسر اواسيه، إنما تعمل إيه في شخص جبلة؟,B,B,BB,0,0,0
36995,1258790b77afb2f86ee4f1b0f84a6896,egypt,male,"متخلوش العيد ميلاد ينسيكم جون مجدى عبد الغنى 
فى كٱس العالم 😂😂😂😂😂
 #فؤش_وفولورز_عيد_ميلادة",B,B,BB,0,0,0
365,75a0e38bb5f0c6650579b18b61dde7e8,egypt,female,اللهم اهدني فيمن هديت وعافني فيمن عافيت وتولني فيمن توليت ://./0,B,B,BB,0,0,0
7287,464cab9777fb8dbbb1045fef15ffd253,egypt,female,رضيت بالله رباً وبالإسلام ديناً وبمحمد صلى الله عليه وسلم نبياً ://./5,B,B,BB,0,0,0
7458,583bbcbdab36bb82e8290aa3fdccd3ef,egypt,female,سلمى بحب المتعه اوى والشرمطه بس مع الجادين كلمنى واتاكد بنفسك ونتفق سوا ع الميعاد والمكان 01060834405… ://./,B,M,BM,0,1,1
36275,56fd9a760fb5b9ffe51c7780bba4b447,egypt,male,أنا أيه ألي دخلني ميتين أم علمي,B,B,BB,0,0,0
885,d0a0fd06a43e5b4949f6c6f8f4b5fa1,egypt,female,@ لا انت كده في  متقدم، ماتقلقش خلاص انا قررت أتبنى حالتك 😃,B,B,BB,0,0,0
34183,22914cf4e894dd5d21b14b3781df67a8,egypt,male,"بعتلى نظرة .. بعتله  😤
بعتلى همسة .. سمعتله 😯

بس و قالتى ادفعلى علشان معيش فكة 🤣🤣",B,B,BB,0,0,0
1914,97e79e7dc0014949ddd6507c2104510e,egypt,female,"﷽
﴿أف لكم ولما تعبدون من دون الله ۖ أفلا تعقلون﴾
⬅️ ://./1950",B,B,BB,0,0,0
3141,81894f4f36402eaea57127d2340738f6,egypt,female,يارب تكمل ع خير 🙌,B,B,BB,0,0,0
33447,41a5bd261be0f2c79eea0b7afe318a8,egypt,male,"الحارس الله عليگ ايه دا ماشاالله 😍
#بتاعت_الراديو 😉 
@ ❤ ://./597",B,B,BB,0,0,0
30844,8e1807013e130479422106f90721a209,egypt,male,لقد نشرت صورة جديدة علي فيسبوك ://./4001,B,B,BB,0,0,0
33999,fdcf21c012d89341af5e712e696c9670,egypt,male,اللهم إني أعوذ بك من الهم والحزن والعجز والكسل والبخل والجبن وغلبة الدين وقهر الرجال ://./9,B,M,BM,0,1,1
37184,b81ee9955c71919204e9f317fdfd13b0,egypt,male,اللقطة دي عمري ما هنساها زيدان نهائي كأس العالم 2006 اخر ماتش في مسيرته ضحي بالبطولة واتطرد علشان لاعب شتمه علشان م… ://./88,B,B,BB,0,0,0
35640,d9d2b44068954f17208d3de6e27e1d88,egypt,male,أعوذ بكلمات الله التامات من شر ما خلق ://./6067,B,B,BB,0,0,0
9514,be439b24ae5be8adfa5af166eab0535c,egypt,female,مدحت شلبي لما الكاميرا جت على مانويل چوزيه بيسف قالك عبده مشتاق !! ده اتجنن باين 🤔 هوووزلت يعني .. جتك البلا 🖕🏼,B,B,BB,0,0,0
36769,ce5ac83a3d35a4eab360fa0bad462b12,egypt,male,@242 وعاملنها عشة فراخ 😂,B,B,BB,0,0,0
570,3a1359e247bcf84c5ac012cdcc43740a,egypt,female,عايزة اسافر,F,B,FB,2,0,4
39340,7ccf4c1dd3d94423ead151de80579d27,egypt,male,احنا واقعين بين نصابين من اتجاهين عكس بعض، اغلب المواقف اللي عدت علينا و ناس هنا هللت و انحازت في الحقيقة كان ابطالها الاتنين نصابين,B,B,BB,0,0,0
240,1534814efaa8c0f97a50cd73c25a0dfc,egypt,female,اللهم إني أسألك خير هذه اليوم:فتحه ونصره ونوره وبركته وهداه وأعوذ بك من شر ما فيه وشر ما بعده ://./843,B,M,BM,0,1,1
9319,2025247b020f87af2072f5fa7a304dd1,egypt,female,مفيش حاجه بتفضل علي حالها ✋,B,B,BB,0,0,0
33930,fdcf21c012d89341af5e712e696c9670,egypt,male,من كان آخر كلامه لا إله إلا الله دخل الجنة ://./95,B,B,BB,0,0,0
4692,ae2ab6134aef1d85dd30ff21735b466b,egypt,female,@__ لا معلش انا اختلف علّيا الامر كنت مفكراها منهار 😄,B,B,BB,0,0,0
31902,3e46f4f2c8855b3720a44be29c63da7b,egypt,male,دعاء لبس الثوب الجديد:اللهم لك الحمد أنت كسوتنيه أسألك من خيره وخير ما صنع له وأعوذ بك من شره وشر ما صنع له,B,B,BB,0,0,0
30698,1725712c391d5cff1bd963e71f3d29ce,egypt,male,لن تغني عنهم أموالهم ولا أولادهم من اللـه شيئا أولئك أصحاب النار هم فيها خالدون ﴿١٧﴾ -- سورة المجادله #َ,B,M,BM,0,1,1
6094,27cdbf8fd3b210f06dc77556dbd89afc,egypt,female,سبحان الله وبحمده سبحان الله العظيم 😍,B,B,BB,0,0,0
31773,9456afee8beee2f714ce9232fd435f91,egypt,male,"من أروع ما قرأت اليوم:
قيل للقعقاع الأوسي :
قل لنا شيئاً عن الجنة يشوقنا إليها
قال : 
فيها رسول الله ﷺ ..... ://./",M,M,MM,1,1,5
34624,725a4187f48a2dc2060c718c3009ba3a,egypt,male,@__ انته جبت البنت بتحب الفخاد دي منين ها ها,B,M,BM,0,1,1
6347,50d07c280d304793ff37fe7d9adf524c,egypt,female,كنت روحي لما كان جوايا روووح,B,B,BB,0,0,0
32660,9e5106f68e4c696db1dcc097e34986c3,egypt,male,  : ريبال الخضري  - عجباً لغزالٍ قتّالٍ عجبا  @ ://./6  #,B,B,BB,0,0,0
35678,d9d2b44068954f17208d3de6e27e1d88,egypt,male,سبحان الله وبحمده سبحان الله العظيم سبحان الله عدد النعم سبحان الله عدد خلقه، ورضى نفسه، وزنة عرشه، ومداد كلماته ://./6067,B,B,BB,0,0,0
34556,c7d40739d96704d71a8d972fcac1d6b0,egypt,male,اللهم إني أسألك علماً نافعاً ورزقاً طيباً وعملاً متقبل ://./2,B,B,BB,0,0,0
30363,8a2806518916233ffdee91a980a91926,egypt,male,عقبال ما يولعوا في نار جهنم 👐 ://./8,B,B,BB,0,0,0
35001,c3ba5eb583a770b2e0c37730823ab3b4,egypt,male,يعنى الناس ال بتكتب يا رب صبرنى انا تعبت و كل الكلام دا يعنى بالعقل كدا مش دا كلام اولى يتقال فى الصلاة لربنا و بس ولا لازم الكل يعرف !,B,B,BB,0,0,0
5921,a130066d192072a6ece45026775fb5ff,egypt,female,بغض النظر عن التشوه اللي فوق بقي، لازم نحتفل بحواجبي بجد ://./,B,B,BB,0,0,0
4611,ae2ab6134aef1d85dd30ff21735b466b,egypt,female,القبول ده حاجه كده من عند ربنا مش بالعافيه والله 😏,B,B,BB,0,0,0
1284,94cfae2bb44b5abd891e0bfd4472068c,egypt,female,الى بيحبوا البنات عشان يوصلوا لصحباتهم دول هيولعوا بجاز.,B,B,BB,0,0,0
34799,6de08a2a8f233a477e5c3b923b16d879,egypt,male,من بين كل اللى عرفتهم مبحلمش غير بيكى هى روحك مش هتفارقنى زى ما افترقنا ولا ايه,B,F,BF,0,2,2
6102,ffbd42097f49d18b7559750d53e46b0c,egypt,female,(إنك لا تهدي من أحببت ولكن الله يهدي من يشاء وهو أعلم بالمهتدين) [القصص:56],B,B,BB,0,0,0
32975,ff37791e1295711d4945eaa6e385a30b,egypt,male,اللهم إني أسألك علماً نافعاً ورزقاً طيباً وعملاً متقبل ://./11,B,M,BM,0,1,1
5836,53bdb7bd2c10be727bbf40e5c1129081,egypt,female,قد نثرت ياربُ دعائي ، فإرحم اللهم ضعفي ورجائي  واجب دعوةً في لب قلبي ، وازل يارب همي وشقائي ://./,B,B,BB,0,0,0
39824,898704a168facffcdfb27b532f09247f,egypt,male,"وعشان تسافر لازم تحط 2000 دولار ...
احطهملك فين يا مصر!!!!",B,B,BB,0,0,0
36537,30760941ae6127c40521ae38d4aa2c18,egypt,male,@14 هما فين لما نبضن عليهم😂😂,B,B,BB,0,0,0
37200,1c5cb9bd69107d2c8d7f2b039f32316c,egypt,male,@314 عاش 👏💪,B,B,BB,0,0,0
7069,8b586aca33ff3a8fa88618e6d53b2087,egypt,female,@_ الساعة كام يا أسماء ؟,B,F,BF,0,2,2
33854,9013dc6e19f8c4d7bfb99d031ea81f1f,egypt,male,@ اللهم اهلكها و اخرجنا منها سالمين 👳,B,B,BB,0,0,0
35086,c3ba5eb583a770b2e0c37730823ab3b4,egypt,male,هو رمضان كريم على عينى و على راسى بس ال يقل عقله نعرفه تمامه سهلة جداً,B,B,BB,0,0,0
2713,1c14c546a0659f4fd8e86bf310321da5,egypt,female,@ ما هو شرع ربنا الذي تقصده؟,B,B,BB,0,0,0
38354,634650b12d3444a27860a3d2df8090cc,egypt,male,هو انا بحترم صالح سليم بس لدرجه اني احلم بانجازاته 😂😂😂,B,B,BB,0,0,0
7970,13db1d9a0121b87a9a3ae423e004d807,egypt,female,@   ايه بس استهدي بالله. لا سني ولا لياقتي يسمحولي بكدة,B,B,BB,0,0,0
37599,112717f3cfa488ec6c00a79a35025cf8,egypt,male,صباااح الخير😌,B,B,BB,0,0,0
37515,112717f3cfa488ec6c00a79a35025cf8,egypt,male,@ بتتكلم*,B,B,BB,0,0,0
34336,9b2b896420bda1c5c74affdf8e874fc6,egypt,male,نرجع نكره البلد اكثر من الاول.,B,B,BB,0,0,0
33058,48a8545f31e81d262164bec1ce3b1e2e,egypt,male,اللهم أنت ولينا فاغفر لنا وارحمنا وأنت خير الغافرين* واكتب لنا في هذه الدنيا حسنةً وفي الآخرة ://./46,B,M,BM,0,1,1
32832,46b7f336fb4fc48d43a3488c2ede32df,egypt,male,"@10 
والله العظيم صح برضو تصدقي ..... 😂😂😂😂",B,F,BF,0,2,2
19,da1dd9f7307d4753934c49add7cb3b74,egypt,female,لأ ويجل دة هناك عند اصحابك الشراميط هنا هتعمل شفط دهون,B,M,BM,0,1,1
3475,2bce376b8f35c6f159782ff921bf3da1,egypt,female,@__ ادلعنا كتير الشوط الاول,B,B,BB,0,0,0
38295,a04b759786b6fbaaa40fd7ac16103bd4,egypt,male,@ @2008  طب و ميكانيكا,B,B,BB,0,0,0
9489,a23a773c3fdc14044fbda0bf30309c9e,egypt,female,مثلا ://./,B,B,BB,0,0,0
31865,55ca54c21c0c4c1e310a2a72a489683a,egypt,male,قال رسول الله صلى الله عليه وسلم ما بين بيتي ومنبري روضة من رياض الجنة ومنبري على حوضي -- صحيح البخاري # #ﷺ #ﷺ,M,B,MB,1,0,3
